id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn12848_c0	=>	c0	((AAA028E20.genome.CDS.1587) or (AAA028E20.genome.CDS.1276)) or (AAA028E20.genome.CDS.1279) or (AAA028E20.genome.CDS.1280)	Gly-Cys ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd15603[e0] + (1) cpd00001[c0] => (1) cpd15603[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn02212_c0	=>	c0	AAA028E20.genome.CDS.1226	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd02857[c0] => (1) cpd00067[c0] + (1) cpd00699[c0] + (1) cpd00009[c0]
rxn03419_c0	<=>	c0	AAA028E20.genome.CDS.1519	Formamidopyrimidine nucleoside triphosphate 7,8-8,9-dihydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd03518[c0] <=> (1) cpd00067[c0] + (1) cpd03519[c0] + (1) cpd00047[c0]
rxn02160_c0	=>	c0	AAA028E20.genome.CDS.1574	L-Histidinol-phosphate phosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00807[c0] => (1) cpd00641[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn10125_c0	<=>	c0	(AAA028E20.genome.CDS.1071) and ((AAA028E20.genome.CDS.1069) or (AAA028E20.genome.CDS.1070))	NAD(P) transhydrogenase_c0	Unknown	Unknown	None	(2) cpd00067[e0] + (1) cpd00006[c0] + (1) cpd00004[c0] <=> (2) cpd00067[c0] + (1) cpd00003[c0] + (1) cpd00005[c0]
rxn00497_c0	=>	c0	AAA028E20.genome.CDS.1767	L-Phenylalanine carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00066[c0] => (1) cpd03161[c0] + (1) cpd00011[c0]
rxn00883_c0	=>	c0	AAA028E20.genome.CDS.1103	1D-myo-Inositol 3-phosphate phosphahydrolase_c0	Unknown	Unknown	None	(1) cpd02484[c0] + (1) cpd00001[c0] => (1) cpd00121[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn01923_c0	=>	c0	AAA028E20.genome.CDS.1366	2-Methylpropanoyl-CoA:oxygen 2,3-oxidoreductase_c0	Unknown	Unknown	None	(2) cpd00481[c0] + (1) cpd00007[c0] => (2) cpd02187[c0] + (2) cpd00001[c0]
rxn00248_c0	<=>	c0	AAA028E20.genome.CDS.946	(S)-malate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00130[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00032[c0] + (1) cpd00004[c0]
rxn05734_c0	<=>	c0	AAA028E20.genome.CDS.1021	aldehyde dehydrogenase (glyoxylate, NAD)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00040[c0] + (1) cpd00003[c0] <=> (2) cpd00067[c0] + (1) cpd00180[c0] + (1) cpd00004[c0]
rxn01302_c0	<=>	c0	AAA028E20.genome.CDS.1046	L-Homoserine:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00227[c0] <=> (1) cpd00067[c0] + (1) cpd00346[c0] + (1) cpd00005[c0]
rxn05422_c0	<=>	c0	(AAA028E20.genome.CDS.1590) or (AAA028E20.genome.CDS.1102) or (AAA028E20.genome.CDS.1588) or (AAA028E20.genome.CDS.1596) or (AAA028E20.genome.CDS.1563) or (AAA028E20.genome.CDS.1180)	10-methyl-3-oxo-undecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11558[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11559[c0]
rxn00048_c0	=>	c0	AAA028E20.genome.CDS.973	6,7-Dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl)_c0	Unknown	Unknown	None	(2) cpd02656[c0] => (1) cpd02882[c0] + (1) cpd00220[c0]
rxn01258_c0	<=>	c0	(AAA028E20.genome.CDS.1487) or (AAA028E20.genome.CDS.1487)	Chorismate hydroxymutase_c0	Unknown	Unknown	None	(1) cpd00216[c0] <=> (1) cpd00658[c0]
rxn12637_c0	<=>	c0	AAA028E20.genome.CDS.1385	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11589[c0] + (1) cpd00001[c0] <=> (1) cpd00041[c0] + (1) cpd00033[c0]
rxn00902_c0	<=	c0	AAA028E20.genome.CDS.924	3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd01646[c0] + (1) cpd00010[c0] <= (1) cpd00123[c0] + (1) cpd00001[c0] + (1) cpd00022[c0]
rxn00952_c0	=>	c0	AAA028E20.genome.CDS.1512	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00239[c0] => (1) cpd00067[c0] + (1) cpd00135[c0] + (1) cpd00029[c0]
rxn03909_c0	=>	c0	AAA028E20.genome.CDS.1739	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0	Unknown	Unknown	None	(1) cpd00102[c0] + (1) cpd00067[c0] + (1) cpd00020[c0] => (1) cpd08289[c0] + (1) cpd00011[c0]
rxn02853_c0	=>	c0	AAA028E20.genome.CDS.1021	Imidazole acetaldehyde:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd03052[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd01831[c0]
rxn05372_c0	<=>	c0	(AAA028E20.genome.CDS.1590) or (AAA028E20.genome.CDS.1102) or (AAA028E20.genome.CDS.1588) or (AAA028E20.genome.CDS.1596) or (AAA028E20.genome.CDS.1563) or (AAA028E20.genome.CDS.1180)	10-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11508[c0] + (1) cpd00005[c0] <=> (1) cpd11509[c0] + (1) cpd00006[c0]
rxn00459_c0	<=>	c0	AAA028E20.genome.CDS.1347	2-Phospho-D-glycerate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00001[c0] + (1) cpd00061[c0]
rxn02949_c0	<=>	c0	AAA028E20.genome.CDS.1740	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase_c0	Unknown	Unknown	None	(1) cpd02187[c0] + (1) cpd00001[c0] <=> (1) cpd03572[c0]
rxn05031_c0	=>	c0	AAA028E20.genome.CDS.1124	prephytoene diphosphate:geranylgeranyl-diphosphate_c0	Unknown	Unknown	None	(1) cpd02168[c0] => (1) cpd03205[c0] + (1) cpd00012[c0]
rxn10259_c0	<=>	c0	(AAA028E20.genome.CDS.1251) or (AAA028E20.genome.CDS.1802)	isoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd15683[c0] + (1) cpd00080[c0] <=> (1) cpd15716[c0] + (1) cpd00046[c0]
rxn00929_c0	<=>	c0	AAA028E20.genome.CDS.1295	L-Proline:NAD+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00129[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02431[c0]
rxn01101_c0	<=>	c0	(AAA028E20.genome.CDS.1273) or (AAA028E20.genome.CDS.1581) or (AAA028E20.genome.CDS.1592) or (AAA028E20.genome.CDS.383) or (AAA028E20.genome.CDS.1441)	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00169[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02069[c0]
rxn00302_c0	=>	c0	AAA028E20.genome.CDS.1519	GTP 7,8-8,9-dihydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00038[c0] => (1) cpd03518[c0]
rxn05341_c0	<=>	c0	(AAA028E20.genome.CDS.1590) or (AAA028E20.genome.CDS.1102) or (AAA028E20.genome.CDS.1588) or (AAA028E20.genome.CDS.1596) or (AAA028E20.genome.CDS.1563) or (AAA028E20.genome.CDS.1180)	(3R)-3-Hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11483[c0] + (1) cpd00006[c0] <=> (1) cpd00067[c0] + (1) cpd11490[c0] + (1) cpd00005[c0]
rxn10199_c0	<=>	c0	AAA028E20.genome.CDS.1631	Peptidoglycan subunit synthesis_c0	Unknown	Unknown	None	(1) cpd15666[c0] + (1) cpd03495[c0] <=> (1) cpd02229[c0] + (1) cpd15665[c0]
rxn03241_c0	<=>	c0	AAA028E20.genome.CDS.1740	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase_c0	Unknown	Unknown	None	(1) cpd03115[c0] <=> (1) cpd00001[c0] + (1) cpd03127[c0]
rxn00640_c0	<=>	c0	AAA028E20.genome.CDS.1257	GDP:D-mannose-1-phosphate guanylyltransferase_c0	Unknown	Unknown	None	(1) cpd00485[c0] + (1) cpd00031[c0] <=> (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00083[c0]
rxn10806_c0	=>	c0	(AAA028E20.genome.CDS.1267) or (AAA028E20.genome.CDS.1266)	cytochrome oxidase bd (menaquinol-8: 2 protons)_c0	Unknown	Unknown	None	(2) cpd00067[c0] + (0.5) cpd00007[c0] + (1) cpd15499[c0] => (2) cpd00067[e0] + (1) cpd00001[c0] + (1) cpd15500[c0]
rxn12851_c0	=>	c0	((AAA028E20.genome.CDS.1587) or (AAA028E20.genome.CDS.1276)) or (AAA028E20.genome.CDS.1279) or (AAA028E20.genome.CDS.1280)	Gly-Try ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd15606[e0] => (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd15606[c0]
rxn05153_c0	=>	c0	() and (AAA028E20.genome.CDS.1177) and () and ()	Sulfate-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00048[e0] + (1) cpd00001[c0] => (1) cpd00067[c0] + (1) cpd00048[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn10122_c0	<=>	c0	(AAA028E20.genome.CDS.1475) and (AAA028E20.genome.CDS.1474) and (AAA028E20.genome.CDS.1476) and (AAA028E20.genome.CDS.1472) and (AAA028E20.genome.CDS.1481) and (AAA028E20.genome.CDS.1478) and (AAA028E20.genome.CDS.562) and (AAA028E20.genome.CDS.555) and (AAA028E20.genome.CDS.1473) and (AAA028E20.genome.CDS.1480) and (AAA028E20.genome.CDS.1479) and (AAA028E20.genome.CDS.1483) and (AAA028E20.genome.CDS.1485) and (AAA028E20.genome.CDS.1482)	NADH dehydrogenase (ubiquinone-8 & 3.5 protons)_c0	Unknown	Unknown	None	(4.5) cpd00067[c0] + (1) cpd15560[c0] + (1) cpd00004[c0] <=> (3.5) cpd00067[e0] + (1) cpd15561[c0] + (1) cpd00003[c0]
rxn00193_c0	<=>	c0	AAA028E20.genome.CDS.1063	L-Glutamate racemase_c0	Unknown	Unknown	None	(1) cpd00023[c0] <=> (1) cpd00186[c0]
rxn01073_c0	=>	c0	AAA028E20.genome.CDS.728	sn-Glycero-3-phosphoethanolamine glycerophosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00908[c0] => (1) cpd00162[c0] + (1) cpd00080[c0]
rxn12844_c0	<=>	c0	AAA028E20.genome.CDS.1385	Gly-Cys aminopeptidase_c0	Unknown	Unknown	None	(1) cpd15603[c0] + (1) cpd00001[c0] <=> (1) cpd00084[c0] + (1) cpd00033[c0]
rxn01332_c0	=>	c0	() and () and (AAA028E20.genome.CDS.1116)	Phosphoenolpyruvate:D-erythrose-4-phosphate_c0	Unknown	Unknown	None	(1) cpd00236[c0] + (1) cpd00001[c0] + (1) cpd00061[c0] => (1) cpd02857[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn08657_c0	=>	c0	() and (AAA028E20.genome.CDS.1291) and ()	Glycolate oxidase_c0	Unknown	Unknown	None	(1) cpd15352[c0] + (1) cpd00139[c0] => (1) cpd00040[c0] + (1) cpd15353[c0]
rxn02933_c0	<=>	c0	() and (AAA028E20.genome.CDS.1740)	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd02691[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd02124[c0] + (1) cpd00004[c0]
rxn01018_c0	=>	c0	AAA028E20.genome.CDS.1220	Carbamoyl-phosphate:L-aspartate carbamoyltransferase_c0	Unknown	Unknown	None	(1) cpd00041[c0] + (1) cpd00146[c0] => (2) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00343[c0]
rxn00806_c0	<=>	c0	AAA028E20.genome.CDS.1307	L-Leucine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00024[c0] + (1) cpd00107[c0] <=> (1) cpd00200[c0] + (1) cpd00023[c0]
rxn02834_c0	=>	c0	(AAA028E20.genome.CDS.1204) and ()	Phosphoribosyl-ATP pyrophosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd01775[c0] => (1) cpd01777[c0] + (1) cpd00012[c0]
rxn02341_c0	=>	c0	(AAA028E20.genome.CDS.1211) and (AAA028E20.genome.CDS.1211)	N-[(R)-4'-Phosphopantothenoyl]-L-cysteine carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd02666[c0] => (1) cpd00011[c0] + (1) cpd00834[c0]
rxn10219_c0	=>	c0	AAA028E20.genome.CDS.1001	isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15676[c0] + (1) cpd11441[c0] => (1) cpd15682[c0] + (1) cpd00010[c0]
rxn00786_c0	<=>	c0	AAA028E20.genome.CDS.915	D-Fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd00290[c0] <=> (1) cpd00102[c0] + (1) cpd00095[c0]
rxn05158_c0	=>	c0	AAA028E20.genome.CDS.944	sn-Glycerol ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00080[e0] + (1) cpd00001[c0] => (1) cpd00067[c0] + (1) cpd00080[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn01122_c0	=>	c0	AAA028E20.genome.CDS.1442	D-Altronate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00608[c0] => (1) cpd00176[c0] + (1) cpd00001[c0]
rxn12640_c0	<=>	c0	AAA028E20.genome.CDS.1385	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11586[c0] <=> (1) cpd00023[c0] + (1) cpd00035[c0]
rxn05376_c0	<=>	c0	(AAA028E20.genome.CDS.1590) or (AAA028E20.genome.CDS.1102) or (AAA028E20.genome.CDS.1588) or (AAA028E20.genome.CDS.1596) or (AAA028E20.genome.CDS.1563) or (AAA028E20.genome.CDS.1180)	12-methyl-3-oxo-tetra-decanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11512[c0] + (1) cpd00005[c0] <=> (1) cpd11513[c0] + (1) cpd00006[c0]
rxn05342_c0	<=>	c0	(AAA028E20.genome.CDS.1590) or (AAA028E20.genome.CDS.1102) or (AAA028E20.genome.CDS.1588) or (AAA028E20.genome.CDS.1596) or (AAA028E20.genome.CDS.1563) or (AAA028E20.genome.CDS.1180)	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier-protein]:NADP+_c0	Unknown	Unknown	None	(1) cpd11484[c0] + (1) cpd00006[c0] <=> (1) cpd00067[c0] + (1) cpd11491[c0] + (1) cpd00005[c0]
rxn06510_c0	<=>	c0	AAA028E20.genome.CDS.1741	Lauroyl-CoA:acetyl-CoA C-acyltransferase_c0	Unknown	Unknown	None	(1) cpd01260[c0] + (1) cpd00022[c0] <=> (1) cpd00010[c0] + (1) cpd12689[c0]
rxn05596_c0	<=>	c0	(AAA028E20.genome.CDS.1736) or (AAA028E20.genome.CDS.1735)	potassium transport out via proton antiport_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00205[c0] <=> (1) cpd00067[c0] + (1) cpd00205[e0]
rxn01489_c0	=>	c0	AAA028E20.genome.CDS.1124	Geranylgeranyl-diphosphate:geranylgeranyl-diphosphate_c0	Unknown	Unknown	None	(2) cpd00289[c0] => (1) cpd00012[c0] + (1) cpd02168[c0]
rxn04750_c0	<=>	c0	() and (AAA028E20.genome.CDS.1740)	(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd09844[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd01507[c0]
rxn00710_c0	=>	c0	AAA028E20.genome.CDS.1214	Orotidine-5'-phosphate carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00810[c0] => (1) cpd00091[c0] + (1) cpd00011[c0]
rxn05539_c0	=>	c0	((AAA028E20.genome.CDS.1587) or (AAA028E20.genome.CDS.1276)) or (AAA028E20.genome.CDS.1279) or (AAA028E20.genome.CDS.1280)	Dipeptide transport via ABC system (cgly)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd01017[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd01017[c0]
rxn00545_c0	<=>	c0	AAA028E20.genome.CDS.1115	ATP:D-fructose-6-phosphate 1-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00072[c0] <=> (1) cpd00008[c0] + (1) cpd00290[c0]
rxn10308_c0	<=>	c0	(AAA028E20.genome.CDS.1544) or (AAA028E20.genome.CDS.1037)	myristoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0	Unknown	Unknown	None	(1) cpd15747[c0] + (24) cpd00037[c0] <=> (24) cpd00014[c0] + (1) cpd15765[c0]
rxn01301_c0	<=>	c0	AAA028E20.genome.CDS.1046	L-Homoserine:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00227[c0] <=> (1) cpd00067[c0] + (1) cpd00346[c0] + (1) cpd00004[c0]
rxn13782_c0	=>	c0	(AAA028E20.genome.CDS.1788) and (AAA028E20.genome.CDS.1391) and (AAA028E20.genome.CDS.1390) and (AAA028E20.genome.CDS.1395) and (AAA028E20.genome.CDS.1405) and (AAA028E20.genome.CDS.1627) and (AAA028E20.genome.CDS.1778) and (AAA028E20.genome.CDS.1393) and (AAA028E20.genome.CDS.1404) and (AAA028E20.genome.CDS.1403) and () and (AAA028E20.genome.CDS.1042) and (AAA028E20.genome.CDS.1254) and (AAA028E20.genome.CDS.942) and () and () and (AAA028E20.genome.CDS.1411) and () and (AAA028E20.genome.CDS.1399) and (AAA028E20.genome.CDS.1310) and () and (AAA028E20.genome.CDS.1377) and () and () and () and () and (AAA028E20.genome.CDS.1388) and (AAA028E20.genome.CDS.1207) and (AAA028E20.genome.CDS.1234) and (AAA028E20.genome.CDS.1539) and (AAA028E20.genome.CDS.1402) and (AAA028E20.genome.CDS.1649) and (AAA028E20.genome.CDS.1538) and (AAA028E20.genome.CDS.1419) and (AAA028E20.genome.CDS.1791) and () and () and () and (AAA028E20.genome.CDS.1664) and (AAA028E20.genome.CDS.1378) and (AAA028E20.genome.CDS.1406) and () and () and (AAA028E20.genome.CDS.1629) and (AAA028E20.genome.CDS.1398) and (AAA028E20.genome.CDS.1397) and () and (AAA028E20.genome.CDS.1412) and (AAA028E20.genome.CDS.1359) and (AAA028E20.genome.CDS.1401) and (AAA028E20.genome.CDS.1392) and (AAA028E20.genome.CDS.1396) and () and (AAA028E20.genome.CDS.1389) and (AAA028E20.genome.CDS.1235) and (AAA028E20.genome.CDS.1232) and (AAA028E20.genome.CDS.1162) and () and () and (AAA028E20.genome.CDS.1421) and () and (AAA028E20.genome.CDS.1394) and (AAA028E20.genome.CDS.1407) and (AAA028E20.genome.CDS.1400) and (AAA028E20.genome.CDS.1011) and () and (AAA028E20.genome.CDS.1376) and (AAA028E20.genome.CDS.1626) and (AAA028E20.genome.CDS.1418) and (AAA028E20.genome.CDS.1104) and (AAA028E20.genome.CDS.1048) and (AAA028E20.genome.CDS.1408) and (AAA028E20.genome.CDS.1379) and (AAA028E20.genome.CDS.1430) and (AAA028E20.genome.CDS.1721) and (AAA028E20.genome.CDS.1374) and ()	Protein biosynthesis_c0	Unknown	Unknown	None	 => (1) cpd17041[c0]
rxn00910_c0	<=>	c0	AAA028E20.genome.CDS.1127	5-methyltetrahydrofolate:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00345[c0] <=> (1) cpd00067[c0] + (1) cpd00125[c0] + (1) cpd00005[c0]
rxn02286_c0	=>	c0	AAA028E20.genome.CDS.1151	UDP-N-acetylmuramate:L-alanine ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00773[c0] + (1) cpd00002[c0] + (1) cpd00035[c0] => (1) cpd00890[c0] + (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn02474_c0	<=>	c0	AAA028E20.genome.CDS.974	5-amino-6-(5-phosphoribitylamino)uracil:NADP+ 1'-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd02720[c0] + (1) cpd00006[c0] <=> (1) cpd00067[c0] + (1) cpd00931[c0] + (1) cpd00005[c0]
rxn10311_c0	<=>	c0	(AAA028E20.genome.CDS.1544) or (AAA028E20.genome.CDS.1037)	anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0	Unknown	Unknown	None	(24) cpd00037[c0] + (1) cpd15750[c0] <=> (24) cpd00014[c0] + (1) cpd15768[c0]
rxn01486_c0	=>	c0	(AAA028E20.genome.CDS.1471) or (AAA028E20.genome.CDS.1126)	trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate_c0	Unknown	Unknown	None	(1) cpd00113[c0] + (1) cpd00350[c0] => (1) cpd00289[c0] + (1) cpd00012[c0]
